"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2022-03-09 17:10:57","441537654","LINKBUSD","Limit","BUY","14.22","200LINK","2022-03-09 17:20:39","200LINK","14.22","2844BUSD","FILLED"
"2022-03-09 17:07:34","90562561","EURBUSD","Limit","SELL","1.109","2998EUR","2022-03-09 17:42:49","2998EUR","1.109","3324.782BUSD","FILLED"
"2022-03-09 17:03:55","366152070","CAKEBUSD","Limit","BUY","6.11","500CAKE","2022-03-10 04:05:38","500CAKE","6.11","3055BUSD","FILLED"
"2022-03-09 17:02:59","366152026","CAKEBUSD","Limit","BUY","6.26","240CAKE","2022-03-09 17:35:30","240CAKE","6.26","1502.4BUSD","FILLED"
"2022-03-09 13:48:51","366133032","CAKEBUSD","Limit","BUY","6.26","500CAKE","2022-03-09 13:52:44","500CAKE","6.26","3130BUSD","FILLED"
"2022-03-09 13:47:45","82769343","ARBUSD","Limit","BUY","36.36","25AR","2022-03-09 18:29:46","0AR","0","0BUSD","CANCELED"
"2022-03-09 13:40:51","470952823","MATICBUSD","Limit","BUY","1.444","1000MATIC","2022-03-10 04:30:00","1000MATIC","1.444","1444BUSD","FILLED"
"2022-03-09 13:37:23","90547200","EURBUSD","Limit","SELL","1.102","5000EUR","2022-03-09 14:08:32","5000EUR","1.102","5510BUSD","FILLED"
"2022-03-09 13:24:59","82763582","ARBUSD","Limit","BUY","36.66","25AR","2022-03-09 13:28:47","25AR","36.66","916.5BUSD","FILLED"
"2022-03-09 13:18:52","366130729","CAKEBUSD","Limit","BUY","6.22","500CAKE","2022-03-09 13:49:23","0CAKE","0","0BUSD","CANCELED"
"2022-03-09 13:15:59","90546055","EURBUSD","Limit","SELL","1.101","5000EUR","2022-03-09 13:34:38","5000EUR","1.101","5505BUSD","FILLED"
"2022-03-09 12:56:59","692734301","ADABUSD","Limit","BUY","0.822","10000ADA","2022-03-09 17:16:10","0ADA","0","0BUSD","CANCELED"
"2022-03-09 10:21:13","692695432","ADABUSD","Limit","BUY","0.844","5000ADA","2022-03-09 12:42:01","5000ADA","0.844","4220BUSD","FILLED"
"2022-03-09 09:38:08","90532231","EURBUSD","Limit","SELL","1.097","5000EUR","2022-03-09 10:05:10","5000EUR","1.097","5485BUSD","FILLED"
"2022-03-09 09:36:26","90532159","EURBUSD","Limit","SELL","1.098","5000EUR","2022-03-09 10:09:08","5000EUR","1.098","5490BUSD","FILLED"
"2022-03-09 09:10:31","692680846","ADABUSD","Limit","BUY","0.844","2300ADA","2022-03-09 09:18:32","2300ADA","0.844","1941.2BUSD","FILLED"
"2022-03-09 09:05:32","441401864","LINKBUSD","Limit","BUY","13.77","500LINK","2022-03-09 17:11:12","0LINK","0","0BUSD","CANCELED"
"2022-03-09 08:59:25","325780974","FTMBUSD","Limit","BUY","1.404","2500FTM","2022-03-09 11:36:51","2500FTM","1.404","3510BUSD","FILLED"
"2022-03-09 08:49:52","366096535","CAKEBUSD","Limit","BUY","6.16","700CAKE","2022-03-09 17:03:22","0CAKE","0","0BUSD","CANCELED"
"2022-03-09 08:44:15","360027409","AVAXBUSD","Limit","BUY","73.33","20AVAX","2022-03-10 05:07:56","20AVAX","73.33","1466.6BUSD","FILLED"
"2022-03-09 08:39:08","470837061","MATICBUSD","Limit","BUY","1.511","1000MATIC","2022-03-09 12:42:20","1000MATIC","1.511","1511BUSD","FILLED"
"2022-03-08 21:17:59","90514162","EURBUSD","Limit","SELL","1.09","6000EUR","2022-03-08 23:10:50","6000EUR","1.09","6540BUSD","FILLED"
"2022-03-08 21:15:08","441241088","LINKBUSD","Limit","BUY","12.77","0.9LINK","2022-03-09 09:05:41","0LINK","0","0BUSD","CANCELED"
"2022-03-08 21:11:27","470586233","MATICBUSD","Limit","BUY","1.366","60MATIC","2022-03-09 08:37:44","0MATIC","0","0BUSD","CANCELED"
"2022-03-08 21:06:54","359418421","AVAXBUSD","Limit","BUY","70.7","2AVAX","2022-03-09 08:44:54","0AVAX","0","0BUSD","CANCELED"
"2022-03-08 21:00:57","90513455","EURBUSD","Limit","SELL","1.09","2000EUR","2022-03-08 23:10:10","2000EUR","1.09","2180BUSD","FILLED"
"2022-03-08 20:56:15","90513254","EURBUSD","Limit","SELL","1.091","2000EUR","2022-03-09 01:32:02","2000EUR","1.091","2182BUSD","FILLED"
"2022-03-08 20:51:33","366028172","CAKEBUSD","Limit","BUY","5.88","300CAKE","2022-03-09 08:50:14","0CAKE","0","0BUSD","CANCELED"
"2022-03-08 20:49:43","324906047","FTMBUSD","Limit","BUY","1.27","1000FTM","2022-03-09 08:59:44","0FTM","0","0BUSD","CANCELED"
"2022-03-07 20:07:41","90448427","EURBUSD","Limit","SELL","1.11","2998EUR","2022-03-09 17:06:39","0EUR","0","0BUSD","CANCELED"
"2022-03-07 20:06:45","90448379","EURBUSD","Limit","SELL","1.099","5000EUR","2022-03-09 10:19:37","5000EUR","1.099","5495BUSD","FILLED"
"2022-03-07 20:05:49","90448324","EURBUSD","Limit","SELL","1.095","5000EUR","2022-03-09 08:30:39","5000EUR","1.095","5475BUSD","FILLED"
"2022-03-07 20:04:53","90448282","EURBUSD","Limit","SELL","1.088","1000EUR","2022-03-08 02:23:50","1000EUR","1.088","1088BUSD","FILLED"
"2022-03-07 20:04:11","90448232","EURBUSD","Limit","SELL","1.09","2000EUR","2022-03-08 08:14:44","2000EUR","1.09","2180BUSD","FILLED"
"2022-03-06 14:45:56","90374147","EURBUSD","Limit","SELL","1.099","998EUR","2022-03-07 20:06:09","0EUR","0","0BUSD","CANCELED"
"2022-03-03 23:00:58","140996161","MATICEUR","Limit","BUY","1.24","800MATIC","2022-03-06 14:42:26","0MATIC","0","0EUR","CANCELED"
"2022-02-24 23:41:34","89835624","EURBUSD","Limit","SELL","1.149","1000EUR","2022-03-01 21:19:37","0EUR","0","0BUSD","CANCELED"
"2022-01-20 09:39:36","325805485","LUNABUSD","Limit","BUY","66.88","0.16LUNA","2022-01-21 21:25:52","0.16LUNA","66.88","10.7008BUSD","FILLED"
"2022-01-20 09:38:12","320409824","MANABUSD","Limit","BUY","2.601","460MANA","2022-01-21 00:03:39","460MANA","2.601","1196.46BUSD","FILLED"
"2022-01-20 09:26:33","320400015","MANABUSD","Limit","BUY","2.6111","460MANA","2022-01-20 09:37:22","0MANA","0","0BUSD","CANCELED"
"2022-01-19 21:43:23","428212996","MATICBUSD","Limit","BUY","1.911","500MATIC","2022-01-21 01:43:32","500MATIC","1.911","955.5BUSD","FILLED"
"2022-01-11 14:03:06","245163243","ATOMBUSD","Limit","SELL","39.93","50ATOM","2022-01-11 21:53:00","50ATOM","39.93","1996.5BUSD","FILLED"
"2022-01-10 12:37:21","304416842","MANABUSD","Limit","BUY","2.678","300MANA","2022-01-10 14:18:58","300MANA","2.678","803.4BUSD","FILLED"
